,factura_id,ciudad,tipo_cliente,genero,linea_producto,precio,cantidad,impuesto_5,total,fecha,hora,pago,rating,Producto_id,tienda_id,fecha_larga
860,848-95-6252,Naypyitaw,Member,Female,Home and lifestyle,86.27,1.0,4.3135,90.5835,02/20/2019,13:24,Ewallet,7.0,34.0,1,02/20/2019 13:24
861,840-76-5966,Yangon,Member,Male,Sports and travel,12.76,2.0,1.276,26.796,01/08/2019,18:06,Ewallet,7.8,3.0,4,01/08/2019 18:06
862,152-03-4217,Mandalay,Normal,Female,Home and lifestyle,11.28,9.0,5.076,106.596,03/17/2019,11:55,Credit card,4.3,3.0,5,03/17/2019 11:55
863,533-66-5566,Mandalay,Normal,Female,Home and lifestyle,51.07,7.0,17.8745,375.3645,01/12/2019,11:42,Cash,7.0,45.0,6,01/12/2019 11:42
864,124-31-1458,Yangon,Member,Female,Electronic accessories,79.59,3.0,11.9385,250.7085,01/08/2019,14:30,Cash,6.6,6.0,7,01/08/2019 14:30
865,176-78-1170,Naypyitaw,Member,Male,Health and beauty,33.81,3.0,5.0715,106.5015,01/26/2019,15:11,Ewallet,7.3,7.0,8,01/26/2019 15:11
866,361-59-0574,Mandalay,Member,Male,Sports and travel,90.53,8.0,36.212,760.452,03/15/2019,14:48,Credit card,6.5,4.0,1,03/15/2019 14:48
867,101-81-4070,Naypyitaw,Member,Female,Health and beauty,62.82,2.0,6.282,131.922,01/17/2019,12:36,Ewallet,4.9,4.0,4,01/17/2019 12:36
868,631-34-1880,Naypyitaw,Member,Male,Food and beverages,24.31,3.0,3.6465,76.5765,01/08/2019,19:09,Credit card,4.3,34.0,3,01/08/2019 19:09
869,852-82-2749,Yangon,Normal,Male,Sports and travel,64.59,4.0,12.918,271.278,01/06/2019,13:35,Ewallet,9.3,6.0,7,01/06/2019 13:35
870,873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7.0,8.687,182.427,02/16/2019,10:33,Credit card,7.1,4.0,6,02/16/2019 10:33
871,584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.5,1.0,2.825,59.325,03/13/2019,15:45,Ewallet,9.6,34.0,8,03/13/2019 15:45
872,544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10.0,10.715,225.015,01/28/2019,11:51,Cash,6.2,6.0,1,01/28/2019 11:51
873,166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6.0,26.718,561.078,01/18/2019,17:26,Cash,9.9,2.0,2,01/18/2019 17:26
874,737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4.0,4.658,97.818,03/19/2019,11:52,Credit card,5.9,3.0,4,03/19/2019 11:52
875,154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8.0,26.104,548.184,03/15/2019,14:04,Ewallet,6.3,4.0,5,03/15/2019 14:04
876,885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1.0,2.6175,54.9675,02/12/2019,17:49,Cash,4.0,5.0,7,02/12/2019 17:49
877,608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1.0,1.9875,41.7375,02/25/2019,20:19,Cash,6.1,6.0,6,02/25/2019 20:19
878,448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8.0,36.008,756.168,03/21/2019,16:08,Credit card,4.5,6.0,8,03/21/2019 16:08
879,761-49-0439,Mandalay,Member,Female,Electronic accessories,12.1,8.0,4.84,101.64,01/19/2019,10:17,Ewallet,8.6,7.0,1,01/19/2019 10:17
880,490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10.0,16.605,348.705,01/08/2019,14:25,Ewallet,6.0,1.0,2,01/08/2019 14:25
881,115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,8.0,4.072,85.512,03/30/2019,12:51,Credit card,9.5,1.0,3,03/30/2019 12:51
882,311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10.0,15.995,335.895,02/20/2019,15:18,Credit card,9.9,3.0,4,02/20/2019 15:18
883,291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6.0,10.326,216.846,03/30/2019,12:45,Ewallet,7.5,5.0,5,03/30/2019 12:45
884,548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2.0,8.334,175.014,03/19/2019,13:37,Cash,7.6,9.0,6,03/19/2019 13:37
885,460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7.0,15.953,335.013,01/13/2019,10:03,Cash,5.0,3.0,1,01/13/2019 10:03
886,325-89-4209,Yangon,Member,Male,Food and beverages,87.9,1.0,4.395,92.295,02/05/2019,19:42,Ewallet,6.7,2.0,4,02/05/2019 19:42
887,884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10.0,36.735,771.435,03/23/2019,13:14,Ewallet,9.5,1.0,5,03/23/2019 13:14
888,137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8.0,4.876,102.396,03/13/2019,12:47,Ewallet,6.8,1.0,6,03/13/2019 12:47
889,880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10.0,38.46,807.66,03/17/2019,19:53,Ewallet,5.6,5.0,7,03/17/2019 19:53
890,389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5.0,20.915,439.215,02/21/2019,10:26,Cash,7.2,6.0,8,02/21/2019 10:26
891,114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8.0,23.164,486.444,02/07/2019,15:06,Cash,8.1,7.0,1,02/07/2019 15:06
892,607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5.0,23.1225,485.5725,03/02/2019,16:35,Credit card,8.6,8.0,4,03/02/2019 16:35
893,715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5.0,7.095,148.995,03/06/2019,20:57,Cash,9.4,234.0,3,03/06/2019 20:57
894,811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6.0,15.135,317.835,02/06/2019,15:16,Credit card,8.9,34.0,7,02/06/2019 15:16
895,699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8.0,39.664,832.944,01/28/2019,17:47,Credit card,4.2,3.0,6,01/28/2019 17:47
896,781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7.0,21.259,446.439,01/18/2019,16:23,Ewallet,5.0,3.0,8,01/18/2019 16:23
897,409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6.0,14.181,297.801,02/05/2019,10:17,Cash,8.8,45.0,1,02/05/2019 10:17
899,146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9.0,15.768,331.128,02/09/2019,19:17,Ewallet,4.6,7.0,4,02/09/2019 19:17
900,377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9.0,20.178,423.738,01/14/2019,14:00,Credit card,7.5,4.0,5,01/14/2019 14:00
901,509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4.0,9.194,193.074,02/09/2019,12:02,Ewallet,5.1,4.0,7,02/09/2019 12:02
902,595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5.0,6.9325,145.5825,03/26/2019,20:21,Credit card,4.2,34.0,6,03/26/2019 20:21
903,865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,7.0,4.0355,84.7455,01/28/2019,17:35,Cash,8.1,6.0,8,01/28/2019 17:35
904,545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2.0,5.832,122.472,02/14/2019,12:42,Ewallet,6.0,2.0,1,02/14/2019 12:42
905,118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4.0,15.676,329.196,03/24/2019,17:56,Cash,7.9,3.0,2,03/24/2019 17:56
906,450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10.0,42.305,888.405,02/09/2019,18:58,Credit card,8.8,4.0,3,02/09/2019 18:58
907,851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5.0,20.72,435.12,03/24/2019,14:08,Credit card,6.6,5.0,4,03/24/2019 14:08
908,186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2.0,7.954,167.034,03/27/2019,16:30,Ewallet,6.2,6.0,5,03/27/2019 16:30
909,624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10.0,24.505,514.605,01/27/2019,10:44,Credit card,4.2,6.0,6,01/27/2019 10:44
910,313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3.0,4.3725,91.8225,03/27/2019,20:29,Credit card,7.3,7.0,2,03/27/2019 20:29
911,151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4.0,11.226,235.746,01/19/2019,11:43,Ewallet,8.6,1.0,3,01/19/2019 11:43
912,453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8.0,37.248,782.208,02/07/2019,10:09,Cash,6.8,1.0,4,02/07/2019 10:09
913,522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8.0,20.536,431.256,01/31/2019,10:00,Ewallet,7.6,3.0,5,01/31/2019 10:00
914,459-45-2396,Yangon,Member,Female,Food and beverages,99.6,3.0,14.94,313.74,02/25/2019,18:45,Cash,5.8,5.0,6,02/25/2019 18:45
915,717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6.0,10.647,223.587,02/02/2019,12:40,Cash,4.1,9.0,1,02/02/2019 12:40
916,722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1.0,2.1425,44.9925,03/14/2019,15:36,Credit card,9.3,3.0,4,03/14/2019 15:36
917,749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4.0,18.934,397.614,03/11/2019,12:04,Cash,6.8,2.0,5,03/11/2019 12:04
918,777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3.0,10.3455,217.2555,02/22/2019,11:26,Ewallet,8.7,1.0,6,02/22/2019 11:26
919,636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3.0,3.939,82.719,03/02/2019,12:36,Ewallet,6.3,1.0,7,03/02/2019 12:36
920,246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9.0,16.1055,338.2155,03/10/2019,15:06,Credit card,5.1,5.0,8,03/10/2019 15:06
921,181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6.0,4.911,103.131,02/08/2019,10:58,Cash,7.0,6.0,1,02/08/2019 10:58
922,838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2.0,1.273,26.733,02/22/2019,12:10,Credit card,5.2,7.0,4,02/22/2019 12:10
923,887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7.0,29.099,611.079,01/10/2019,10:31,Credit card,6.6,8.0,3,01/10/2019 10:31
924,457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6.0,10.566,221.886,03/14/2019,13:49,Ewallet,6.5,234.0,7,03/14/2019 13:49
925,226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4.0,2.756,57.876,01/10/2019,11:10,Ewallet,9.0,34.0,6,01/10/2019 11:10
926,321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1.0,4.4155,92.7255,02/15/2019,17:38,Credit card,5.2,3.0,8,02/15/2019 17:38
927,397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9.0,17.829,374.409,01/13/2019,17:54,Credit card,6.8,3.0,1,01/13/2019 17:54
928,431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9.0,39.7125,833.9625,02/15/2019,20:51,Credit card,7.6,45.0,2,02/15/2019 20:51
929,825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2.0,2.531,53.151,03/02/2019,19:26,Ewallet,7.2,6.0,4,03/02/2019 19:26
930,641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6.0,29.976,629.496,03/24/2019,13:33,Ewallet,7.1,7.0,5,03/24/2019 13:33
931,756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2.0,8.335,175.035,02/02/2019,14:05,Credit card,9.5,4.0,7,02/02/2019 14:05
932,243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10.0,37.22,781.62,02/27/2019,11:40,Ewallet,5.1,4.0,6,02/27/2019 11:40
933,458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7.0,22.428,470.988,01/20/2019,12:27,Ewallet,7.6,34.0,8,01/20/2019 12:27
934,501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6.0,18.945,397.845,01/03/2019,20:24,Ewallet,9.8,6.0,1,01/03/2019 20:24
935,235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3.0,12.858,270.018,01/24/2019,20:59,Ewallet,5.1,2.0,2,01/24/2019 20:59
936,433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7.0,27.6115,579.8415,01/05/2019,19:48,Ewallet,7.5,3.0,3,01/05/2019 19:48
937,361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5.0,22.37,469.77,03/30/2019,10:18,Cash,7.4,4.0,4,03/30/2019 10:18
938,131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3.0,13.8135,290.0835,02/17/2019,16:27,Cash,4.2,5.0,5,02/17/2019 16:27
939,500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6.0,17.187,360.927,03/21/2019,17:04,Ewallet,5.9,6.0,6,03/21/2019 17:04
940,720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4.0,13.304,279.384,03/02/2019,18:14,Ewallet,6.9,6.0,1,03/02/2019 18:14
941,702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9.0,44.919,943.299,03/27/2019,10:43,Cash,6.6,7.0,4,03/27/2019 10:43
942,809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10.0,22.84,479.64,01/19/2019,19:30,Ewallet,5.7,1.0,5,01/19/2019 19:30
943,449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5.0,12.6975,266.6475,02/19/2019,14:53,Credit card,5.3,1.0,6,02/19/2019 14:53
944,333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7.0,3.528,74.088,03/28/2019,20:14,Cash,4.2,3.0,7,03/28/2019 20:14
945,489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7.0,32.858,690.018,01/05/2019,11:51,Credit card,7.3,5.0,8,01/05/2019 11:51
946,859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2.0,8.425,176.925,03/26/2019,14:13,Credit card,5.3,9.0,1,03/26/2019 14:13
947,676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1.0,2.689,56.469,02/03/2019,20:13,Ewallet,4.7,3.0,4,02/03/2019 20:13
948,373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5.0,8.9525,188.0025,02/06/2019,18:44,Ewallet,7.9,2.0,3,02/06/2019 18:44
950,503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3.0,5.9865,125.7165,02/21/2019,12:40,Ewallet,9.3,1.0,6,02/21/2019 12:40
951,305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.9,3.0,3.285,68.985,01/09/2019,18:43,Ewallet,4.7,5.0,8,01/09/2019 18:43
952,574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4.0,12.57,263.97,02/25/2019,13:22,Ewallet,8.7,6.0,1,02/25/2019 13:22
953,784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4.0,4.208,88.368,01/13/2019,13:58,Cash,7.6,7.0,2,01/13/2019 13:58
954,200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6.0,19.773,415.233,02/09/2019,11:45,Cash,5.7,8.0,4,02/09/2019 11:45
955,846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7.0,14.8995,312.8895,01/06/2019,11:51,Cash,6.8,234.0,5,01/06/2019 11:51
956,577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9.0,22.7205,477.1305,01/10/2019,17:16,Cash,5.4,34.0,7,01/10/2019 17:16
957,430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6.0,13.806,289.926,02/07/2019,15:55,Cash,7.1,3.0,6,02/07/2019 15:55
958,867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10.0,7.9,165.9,01/09/2019,12:07,Cash,7.8,3.0,8,01/09/2019 12:07
959,384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9.0,44.397,932.337,02/19/2019,15:07,Cash,8.4,45.0,1,02/19/2019 15:07
960,256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1.0,4.599,96.579,03/18/2019,15:29,Cash,9.8,6.0,2,03/18/2019 15:29
961,324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2.0,2.089,43.869,02/05/2019,18:45,Cash,9.8,7.0,3,02/05/2019 18:45
962,593-08-5916,Yangon,Normal,Female,Fashion accessories,15.5,1.0,0.775,16.275,03/19/2019,15:23,Credit card,7.4,4.0,4,03/19/2019 15:23
963,364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3.0,14.523,304.983,03/30/2019,20:37,Cash,6.7,4.0,5,03/30/2019 20:37
964,794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2.0,3.333,69.993,01/26/2019,14:41,Credit card,6.4,34.0,6,01/26/2019 14:41
965,172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2.0,3.827,80.367,03/02/2019,18:18,Credit card,5.8,6.0,1,03/02/2019 18:18
966,558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.3,9.0,14.985,314.685,03/04/2019,15:27,Ewallet,7.2,2.0,4,03/04/2019 15:27
967,195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3.0,12.1515,255.1815,01/13/2019,12:55,Credit card,9.3,3.0,5,01/13/2019 12:55
968,605-03-2706,Yangon,Normal,Female,Health and beauty,15.8,3.0,2.37,49.77,03/25/2019,18:02,Cash,9.5,4.0,6,03/25/2019 18:02
969,214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5.0,8.6225,181.0725,03/11/2019,19:44,Credit card,9.0,5.0,7,03/11/2019 19:44
970,746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10.0,42.315,888.615,01/01/2019,11:36,Credit card,9.0,6.0,8,01/01/2019 11:36
971,448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7.0,12.9185,271.2885,02/10/2019,13:51,Ewallet,6.7,6.0,1,02/10/2019 13:51
972,452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7.0,30.478,640.038,01/26/2019,15:17,Cash,5.5,7.0,4,01/26/2019 15:17
973,531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3.0,12.012,252.252,02/11/2019,15:29,Cash,5.4,1.0,3,02/11/2019 15:29
974,744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2.0,8.613,180.873,02/07/2019,17:59,Cash,8.2,1.0,7,02/07/2019 17:59
975,883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2.0,4.992,104.832,03/06/2019,11:55,Credit card,7.0,3.0,6,03/06/2019 11:55
976,221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4.0,14.932,313.572,03/04/2019,10:39,Cash,8.5,5.0,8,03/04/2019 10:39
977,518-71-6847,Mandalay,Member,Male,Food and beverages,26.6,6.0,7.98,167.58,02/26/2019,15:10,Ewallet,4.9,9.0,1,02/26/2019 15:10
978,156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1.0,1.2725,26.7225,03/10/2019,18:10,Credit card,5.1,3.0,2,03/10/2019 18:10
979,151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1.0,3.3885,71.1585,02/04/2019,20:43,Credit card,6.5,2.0,4,02/04/2019 20:43
980,728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4.0,11.918,250.278,01/19/2019,12:46,Cash,9.8,1.0,5,01/19/2019 12:46
981,809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4.0,11.63,244.23,01/23/2019,17:44,Cash,8.4,1.0,7,01/23/2019 17:44
982,139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9.0,43.866,921.186,03/14/2019,14:19,Ewallet,7.4,5.0,6,03/14/2019 14:19
983,148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7.0,34.986,734.706,01/23/2019,10:33,Cash,6.1,6.0,8,01/23/2019 10:33
985,374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5.0,15.9275,334.4775,02/07/2019,19:30,Ewallet,8.5,8.0,2,02/07/2019 19:30
986,764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2.0,1.476,30.996,02/18/2019,14:42,Ewallet,4.3,234.0,3,02/18/2019 14:42
987,552-44-5977,Mandalay,Member,Male,Health and beauty,62.0,8.0,24.8,520.8,01/03/2019,19:08,Credit card,6.2,34.0,4,01/03/2019 19:08
988,267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10.0,41.17,864.57,03/29/2019,19:12,Ewallet,4.3,3.0,5,03/29/2019 19:12
989,430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8.0,30.148,633.108,01/28/2019,15:46,Credit card,8.4,3.0,6,01/28/2019 15:46
990,886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5.0,14.14,296.94,03/22/2019,19:06,Credit card,4.5,45.0,1,03/22/2019 19:06
991,602-16-6955,Mandalay,Normal,Female,Sports and travel,76.6,10.0,38.3,804.3,01/24/2019,18:10,Ewallet,6.0,6.0,4,01/24/2019 18:10
992,745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2.0,5.803,121.863,03/10/2019,20:46,Ewallet,8.8,7.0,5,03/10/2019 20:46
993,690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10.0,8.745,183.645,02/22/2019,18:35,Ewallet,6.6,4.0,6,02/22/2019 18:35
995,233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1.0,2.0175,42.3675,01/29/2019,13:46,Ewallet,6.2,34.0,8,01/29/2019 13:46
996,303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10.0,48.69,1022.49,03/02/2019,17:16,Ewallet,4.4,6.0,1,03/02/2019 17:16
998,347-56-2442,Yangon,Normal,Male,Home and lifestyle,65.82,1.0,3.291,69.111,02/22/2019,15:33,Cash,4.1,1.0,3,02/22/2019 15:33
999,849-09-3807,Yangon,Member,Female,Fashion accessories,88.34,7.0,30.919,649.299,02/18/2019,13:28,Cash,6.6,1.0,7,02/18/2019 13:28
